Museum Name,State (Administrative Location),Museum Type,Street Address (Administrative Location),Institution Name,Tax Period,Income,Revenue,OFFATTEN,C19WKSCL
38300,R_22,N,,,,,,400.0,
38300,R_22,N,,,,,,1504.0,
38300,R_22,N,,,,,,30.0,
38300,R_22,N,,,,,,1976.0,
38300,R_22,N,,,,,,11431.0,
38300,R_22,N,,,,,,425.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,1356.0,
38300,R_22,N,,,,,,172.0,
38300,R_22,N,,,,,,887.0,
35260,R_22,N,,,,,,1225.0,
35260,R_22,N,,,,,,292.0,
35260,R_22,N,,,,,,17703.0,
49660,R_22,N,,,,,,156.0,
49660,R_22,N,,,,,,100.0,
49660,R_22,N,,,,,,0.0,
49660,R_22,N,,,,,,22.0,
32740,R_22,N,,,,,,960.0,
32740,R_22,N,,,,,,558.0,
32740,R_22,N,,,,,,207.0,
32740,R_22,N,,,,,,378.0,
32740,R_22,N,,,,,,25.0,
32740,R_22,N,,,,,,304.0,
21500,R_22,N,,,,,,136.0,
21500,R_22,N,,,,,,1653.0,
21500,R_22,N,,,,,,0.0,
21500,R_22,N,,,,,,261.0,
21500,R_22,N,,,,,,0.0,
47620,R_22,N,,,,,,0.0,
47620,R_22,N,,,,,,538.0,
47620,R_22,N,,,,,,26.0,
47620,R_22,N,,,,,,1996.0,
47620,R_22,N,,,,,,752.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,668.0,
-4,R_22,N,,,,,,713.0,
-4,R_22,N,,,,,,1164.0,
20180,R_22,N,,,,,,110.0,
-4,R_22,N,,,,,,27.0,
-4,R_22,N,,,,,,600.0,
-4,R_22,N,,,,,,1.0,
-4,R_22,N,,,,,,35.0,
-4,R_22,N,,,,,,0.0,
36340,R_22,N,,,,,,960.0,
38300,R_22,N,,,,,,634.0,
38300,R_22,N,,,,,,9095.0,
38300,R_22,N,,,,,,832.0,
38300,R_22,N,,,,,,458.0,
38300,R_22,N,,,,,,1512.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,100.0,
38300,R_22,N,,,,,,10.0,
38300,R_22,N,,,,,,16.0,
38300,R_22,N,,,,,,2227.0,
38300,R_22,N,,,,,,102.0,
38300,R_22,N,,,,,,195.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,196.0,
-4,R_22,N,,,,,,191.0,
-4,R_22,N,,,,,,227.0,
-4,R_22,N,,,,,,630.0,
11020,R_22,N,,,,,,82.0,
11020,R_22,N,,,,,,0.0,
11020,R_22,N,,,,,,0.0,
11020,R_22,N,,,,,,706.0,
11020,R_22,N,,,,,,772.0,
11020,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,1479.0,
27780,R_22,N,,,,,,10.0,
27780,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,1306.0,
27780,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,11.0,
27780,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,30.0,
27780,R_22,N,,,,,,9.0,
27780,R_22,N,,,,,,0.0,
27780,R_22,N,,,,,,22.0,
27780,R_22,N,,,,,,0.0,
43740,R_22,N,,,,,,342.0,
43740,R_22,Y,,,,,,550.0,
43740,R_22,N,,,,,,1124.0,
43740,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,227.0,
41260,R_22,N,,,,,,20.0,
41260,R_22,N,,,,,,0.0,
41260,R_22,N,,,,,,1.0,
14620,R_22,N,,,,,,165.0,
14620,R_22,N,,,,,,235.0,
14620,R_22,N,,,,,,0.0,
14620,R_22,N,,,,,,32.0,
14620,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,93.0,
-4,R_22,N,,,,,,200.0,
-4,R_22,N,,,,,,144.0,
-4,R_22,N,,,,,,97.0,
-4,R_22,N,,,,,,0.0,
44300,R_22,N,,,,,,2979.0,
44300,R_22,N,,,,,,1594.0,
20180,R_22,N,,,,,,595.0,
20180,R_22,Y,,,,,,31.0,
30820,R_22,N,,,,,,188.0,
-4,R_22,N,,,,,,1209.0,
26500,R_22,N,,,,,,1519.0,
-4,R_22,N,,,,,,0.0,
30380,R_22,N,,,,,,1650.0,
23900,R_22,N,,,,,,5734.0,
16540,R_22,N,,,,,,1118.0,
49620,R_22,N,,,,,,1917.0,
49620,R_22,N,,,,,,3720.0,
49620,R_22,N,,,,,,544.0,
49620,R_22,N,,,,,,488.0,
49620,R_22,N,,,,,,958.0,
49620,R_22,Y,,,,,,8370.0,
29540,R_22,N,,,,,,62.0,
29540,R_22,N,,,,,,0.0,
29540,R_22,N,,,,,,1647.0,
29540,R_22,N,,,,,,1950.0,
29540,R_22,N,,,,,,1065.0,
29540,R_22,N,,,,,,5085.0,
29540,R_22,N,,,,,,3174.0,
30140,R_22,N,,,,,,343.0,
30140,R_22,N,,,,,,175.0,
30140,R_22,N,,,,,,6469.0,
30140,R_22,N,,,,,,102.0,
39740,R_22,N,,,,,,0.0,
39740,R_22,N,,,,,,767.0,
39740,R_22,N,,,,,,50.0,
39740,R_22,N,,,,,,354.0,
39740,R_22,N,,,,,,6605.0,
39740,R_22,N,,,,,,588.0,
39740,R_22,N,,,,,,78.0,
39740,R_22,N,,,,,,108.0,
39740,R_22,N,,,,,,2438.0,
39740,R_22,N,,,,,,454.0,
39740,R_22,N,,,,,,0.0,
25420,R_22,N,,,,,,2598.0,
25420,R_22,N,,,,,,5261.0,
25420,R_22,N,,,,,,25851.0,
25420,R_22,N,,,,,,245.0,
25420,R_22,N,,,,,,1105.0,
25420,R_22,N,,,,,,1309.0,
25420,R_22,N,,,,,,2982.0,
25420,R_22,N,,,,,,398.0,
25420,R_22,N,,,,,,9275.0,
25420,R_22,N,,,,,,675.0,
25420,R_22,N,,,,,,0.0,
14100,R_22,N,,,,,,30.0,
14100,R_22,N,,,,,,1031.0,
14100,R_22,N,,,,,,983.0,
14100,R_22,N,,,,,,5244.0,
44980,R_22,N,,,,,,3431.0,
44980,R_22,N,,,,,,7064.0,
44980,R_22,N,,,,,,50.0,
44980,R_22,N,,,,,,495.0,
44980,R_22,N,,,,,,0.0,
44980,R_22,N,,,,,,31.0,
44980,R_22,N,,,,,,744.0,
42780,R_22,N,,,,,,121.0,
30260,R_22,N,,,,,,1517.0,
30260,R_22,N,,,,,,2966.0,
42380,R_22,N,,,,,,4089.0,
42380,R_22,Y,,,,,,634.0,
42380,R_22,N,,,,,,0.0,
42380,R_22,N,,,,,,795.0,
42380,R_22,N,,,,,,30.0,
42380,R_22,N,,,,,,758.0,
42380,R_22,N,,,,,,0.0,
42380,R_22,N,,,,,,38.0,
48700,R_22,N,,,,,,160.0,
48700,R_22,N,,,,,,0.0,
48700,R_22,N,,,,,,7314.0,
48700,R_22,N,,,,,,0.0,
48700,R_22,N,,,,,,1354.0,
-4,R_22,N,,,,,,601.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,471.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,50.0,
-4,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,867.0,
42540,R_22,N,,,,,,361.0,
42540,R_22,N,,,,,,34552.0,
42540,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,96.0,
42540,R_22,Y,,,,,,504.0,
42540,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,84.0,
42540,R_22,N,,,,,,782.0,
42540,R_22,N,,,,,,411.0,
42540,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,1443.0,
42540,R_22,N,,,,,,0.0,
42540,R_22,N,,,,,,2969.0,
42540,R_22,N,,,,,,1532.0,
-4,R_22,N,,,,,,1708.0,
-4,R_22,N,,,,,,2030.0,
20700,R_22,N,,,,,,611.0,
20700,R_22,N,,,,,,81.0,
20700,R_22,N,,,,,,1683.0,
20700,R_22,N,,,,,,302.0,
20700,R_22,N,,,,,,219.0,
10900,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,7335.0,
10900,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,1831.0,
10900,R_22,N,,,,,,106.0,
10900,R_22,N,,,,,,124.0,
35620,R_22,N,,,,,,16.0,
10900,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,47.0,
10900,R_22,N,,,,,,1687.0,
10900,R_22,N,,,,,,74.0,
10900,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,385.0,
10900,R_22,N,,,,,,731.0,
10900,R_22,N,,,,,,1547.0,
10900,R_22,N,,,,,,3.0,
37980,R_22,N,,,,,,802.0,
37980,R_22,N,,,,,,66.0,
37980,R_22,N,,,,,,3150.0,
37980,R_22,N,,,,,,150.0,
37980,R_22,N,,,,,,422.0,
37980,R_22,N,,,,,,102.0,
37980,R_22,N,,,,,,2950.0,
37980,R_22,N,,,,,,550.0,
37980,R_22,N,,,,,,141.0,
37980,R_22,N,,,,,,855.0,
37980,R_22,N,,,,,,3193.0,
37980,R_22,N,,,,,,416.0,
37980,R_22,Y,,,,,,0.0,
37980,R_22,N,,,,,,1702.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,Y,,,,,,4606.0,
37980,R_22,N,,,,,,1752.0,
37980,R_22,N,,,,,,776.0,
37980,R_22,N,,,,,,2149.0,
37980,R_22,N,,,,,,562.0,
37980,R_22,N,,,,,,1424.0,
37980,R_22,N,,,,,,348.0,
37980,R_22,N,,,,,,1528.0,
37980,R_22,N,,,,,,378.0,
37980,R_22,N,,,,,,60.0,
37980,R_22,N,,,,,,486.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,1023.0,
37980,R_22,N,,,,,,1645.0,
37980,R_22,N,,,,,,4612.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,199.0,
37980,R_22,N,,,,,,1210.0,
37980,R_22,N,,,,,,1456.0,
37980,R_22,N,,,,,,1694.0,
37980,R_22,N,,,,,,744.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,1833.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,10.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,1200.0,
37980,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,1268.0,
37980,R_22,N,,,,,,297.0,
37980,R_22,N,,,,,,423.0,
37980,R_22,N,,,,,,1158.0,
37980,R_22,N,,,,,,1337.0,
37980,R_22,N,,,,,,270.0,
37980,R_22,N,,,,,,1085.0,
37980,R_22,N,,,,,,224.0,
37980,R_22,N,,,,,,1475.0,
37980,R_22,N,,,,,,946.0,
37980,R_22,N,,,,,,470.0,
37980,R_22,N,,,,,,869.0,
37980,R_22,Y,,,,,,1072.0,
37980,R_22,N,,,,,,231.0,
37980,R_22,N,,,,,,344.0,
37980,R_22,N,,,,,,112.0,
37980,R_22,N,,,,,,1218.0,
37980,R_22,N,,,,,,175.0,
37980,R_22,Y,,,,,,208297.0,
38300,R_22,N,,,,,,431.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,698.0,
38300,R_22,N,,,,,,81.0,
38300,R_22,N,,,,,,922.0,
38300,R_22,N,,,,,,432.0,
26860,R_22,N,,,,,,0.0,
26860,R_22,Y,,,,,,1075.0,
39060,R_22,N,,,,,,216.0,
39060,R_22,N,,,,,,45.0,
39060,R_22,N,,,,,,0.0,
39060,R_22,N,,,,,,0.0,
39060,R_22,N,,,,,,102.0,
39060,R_22,N,,,,,,34.0,
39060,R_22,N,,,,,,88.0,
39060,R_22,N,,,,,,130.0,
39060,R_22,N,,,,,,144.0,
39060,R_22,N,,,,,,0.0,
39060,R_22,N,,,,,,0.0,
38300,R_22,Y,,,,,,445.0,
38300,R_22,N,,,,,,976.0,
38300,R_22,N,,,,,,182.0,
38300,R_22,N,,,,,,7577.0,
38300,R_22,N,,,,,,1282.0,
32740,R_22,N,,,,,,0.0,
32740,R_22,N,,,,,,195.0,
32740,R_22,N,,,,,,24.0,
21500,R_22,N,,,,,,7239.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,49.0,
38300,R_22,N,,,,,,1671.0,
38300,R_22,N,,,,,,1687.0,
38300,R_22,N,,,,,,671.0,
11020,R_22,N,,,,,,769.0,
29540,R_22,N,,,,,,6096.0,
39740,R_22,N,,,,,,1770.0,
25420,R_22,N,,,,,,30.0,
25420,R_22,N,,,,,,210.0,
42380,R_22,N,,,,,,0.0,
48700,R_22,N,,,,,,49.0,
37980,R_22,N,,,,,,487.0,
37980,R_22,N,,,,,,2946.0,
37980,R_22,N,,,,,,1164.0,
37980,R_22,Y,,,,,,1370.0,
37980,R_22,N,,,,,,6892.0,
38300,R_22,N,,,,,,1748.0,
38300,R_22,N,,,,,,13.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,0.0,
39060,R_22,N,,,,,,112.0,
39740,R_22,N,,,,,,873.0,
25420,R_22,N,,,,,,0.0,
30260,R_22,N,,,,,,244.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,1228.0,
38300,R_22,N,,,,,,2688.0,
39740,R_22,N,,,,,,245.0,
39740,R_22,N,,,,,,2372.0,
39740,R_22,N,,,,,,350.0,
26860,R_22,N,,,,,,708.0,
39060,R_22,N,,,,,,106.0,
38300,R_22,N,,,,,,488.0,
42540,R_22,N,,,,,,0.0,
10900,R_22,N,,,,,,2758.0,
38300,R_22,N,,,,,,1708.0,
29540,R_22,N,,,,,,2936.0,
29540,R_22,N,,,,,,145.0,
38300,R_22,N,,,,,,10009.0,
30140,R_22,N,,,,,,431.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,4.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,148.0,
38300,R_22,N,,,,,,325.0,
38300,R_22,N,,,,,,385.0,
38300,R_22,N,,,,,,0.0,
11020,R_22,N,,,,,,13301.0,
30140,R_22,N,,,,,,0.0,
39740,R_22,N,,,,,,830.0,
29540,R_22,N,,,,,,4688.0,
29540,R_22,N,,,,,,150.0,
29540,R_22,N,,,,,,330.0,
39740,R_22,N,,,,,,610.0,
38300,R_22,N,,,,,,0.0,
37980,R_22,N,,,,,,225.0,
-4,R_22,N,,,,,,4.0,
38300,R_22,N,,,,,,0.0,
29540,R_22,N,,,,,,312.0,
29540,R_22,N,,,,,,64.0,
38300,R_22,N,,,,,,11956.0,
38300,R_22,N,,,,,,3363.0,
39740,R_22,N,,,,,,48.0,
39740,R_22,N,,,,,,1560.0,
37980,R_22,N,,,,,,612.0,
21500,R_22,N,,,,,,0.0,
38300,R_22,N,,,,,,3006.0,
16540,R_22,N,,,,,,353.0,
10900,R_22,N,,,,,,502.0,
38300,R_22,N,,,,,,225.0,
41260,R_22,N,,,,,,0.0,
39060,R_22,N,,,,,,1071.0,
38300,R_22,N,,,,,,971.0,
38300,R_22,N,,,,,,50.0,
39740,R_22,N,,,,,,0.0,
41900,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
49500,U_22,M,,,,,,-1.0,
10380,U_22,M,,,,,,-1.0,
27580,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
32420,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
11640,U_22,M,,,,,,-1.0,
25020,U_22,M,,,,,,-1.0,
38660,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
11640,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
49500,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
49500,U_22,M,,,,,,-1.0,
10380,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
10380,U_22,M,,,,,,-1.0,
41900,U_22,M,,,,,,-1.0,
32420,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
10380,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
41980,U_22,M,,,,,,-1.0,
39300,R_22,N,,,,,,804.0,
39300,R_22,Y,,,,,,1232.0,
39300,R_22,Y,,,,,,1904.0,
39300,R_22,Y,,,,,,50.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,170.0,
39300,R_22,N,,,,,,2402.0,
39300,R_22,N,,,,,,2435.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,93.0,
39300,R_22,Y,,,,,,2748.0,
39300,R_22,N,,,,,,15.0,
39300,R_22,N,,,,,,427.0,
39300,R_22,N,,,,,,391.0,
39300,R_22,N,,,,,,86.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,1460.0,
39300,R_22,N,,,,,,130.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,157.0,
39300,R_22,N,,,,,,26.0,
39300,R_22,N,,,,,,32.0,
39300,R_22,N,,,,,,200.0,
39300,R_22,N,,,,,,32.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,174.0,
39300,R_22,N,,,,,,80.0,
39300,R_22,N,,,,,,1599.0,
39300,R_22,N,,,,,,20.0,
39300,R_22,N,,,,,,854.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,Y,,,,,,0.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,32.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,1198.0,
39300,R_22,N,,,,,,1211.0,
39300,R_22,N,,,,,,158.0,
39300,R_22,Y,,,,,,4076.0,
39300,R_22,N,,,,,,18.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,500.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,N,,,,,,0.0,
39300,R_22,Y,,,,,,0.0,
12260,R_22,Y,,,,,,395.0,
-4,R_22,Y,,,,,,168.0,
24860,R_22,N,,,,,,617.0,
25940,R_22,Y,,,,,,360.0,
16700,R_22,Y,,,,,,0.0,
17900,R_22,Y,,,,,,0.0,
34820,R_22,N,,,,,,703.0,
16700,R_22,Y,,,,,,11100.0,
23500,R_22,N,,,,,,752.0,
16740,R_22,Y,,,,,,160.0,
-4,R_22,Y,,,,,,0.0,
44940,R_22,Y,,,,,,215.0,
-4,R_22,Y,,,,,,9664.0,
22500,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,288.0,
16700,R_22,Y,,,,,,5032.0,
17900,R_22,Y,,,,,,0.0,
22500,R_22,Y,,,,,,29480.0,
23860,R_22,Y,,,,,,520.0,
24860,R_22,Y,,,,,,13039.0,
34820,R_22,Y,,,,,,1526.0,
17900,R_22,Y,,,,,,0.0,
16740,R_22,Y,,,,,,104.0,
24860,R_22,Y,,,,,,497.0,
-4,R_22,N,,,,,,271.0,
17900,R_22,N,,,,,,10986.0,
-4,R_22,Y,,,,,,1165.0,
-4,IB22,N,,,,,,2534.0,
13500,R_22,Y,,,,,,6580.0,
42860,R_22,Y,,,,,,0.0,
36700,R_22,N,,,,,,1899.0,
24860,R_22,Y,,,,,,0.0,
17900,R_22,Y,,,,,,16316.0,
43900,R_22,Y,,,,,,18198.0,
44940,R_22,N,,,,,,0.0,
46420,R_22,Y,,,,,,257.0,
-4,R_22,Y,,,,,,2125.0,
16740,R_22,N,,,,,,9821.0,
35140,R_22,Y,,,,,,-1.0,
17900,R_22,Y,,,,,,20.0,
-4,R_22,Y,,,,,,356.0,
24940,R_22,Y,,,,,,0.0,
43580,R_22,N,,,,,,0.0,
43580,R_22,N,,,,,,42.0,
15100,R_22,N,,,,,,10710.0,
43620,R_22,N,,,,,,225.0,
43620,R_22,N,,,,,,0.0,
43620,R_22,N,,,,,,0.0,
43580,R_22,N,,,,,,0.0,
15100,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,601.0,
-4,R_22,N,,,,,,322.0,
43620,R_22,N,,,,,,0.0,
43620,R_22,N,,,,,,0.0,
43620,R_22,N,,,,,,241.0,
-4,R_22,N,,,,,,1487.0,
-4,R_22,N,,,,,,0.0,
43620,R_22,N,,,,,,535.0,
-4,R_22,N,,,,,,60.0,
-4,R_22,N,,,,,,0.0,
46820,R_22,N,,,,,,1629.0,
43620,R_22,N,,,,,,0.0,
49460,R_22,N,,,,,,546.0,
47980,R_22,N,,,,,,87.0,
47980,R_22,N,,,,,,2496.0,
-4,R_22,N,,,,,,38.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,382.0,
-4,R_22,N,,,,,,167.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,630.0,
33580,R_22,N,,,,,,2216.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,82.0,
-4,R_22,N,,,,,,1314.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
26700,R_22,N,,,,,,5522.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,440.0,
-4,R_22,N,,,,,,6.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
26700,R_22,N,,,,,,351.0,
-4,R_22,N,,,,,,94.0,
-4,R_22,N,,,,,,0.0,
10100,R_22,N,,,,,,7207.0,
10100,R_22,N,,,,,,212.0,
-4,R_22,N,,,,,,40.0,
-4,R_22,N,,,,,,238.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
10100,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,101.0,
10100,R_22,N,,,,,,170.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,250.0,
38180,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,132.0,
-4,R_22,N,,,,,,61.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,250.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,701.0,
-4,R_22,N,,,,,,0.0,
39660,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,191.0,
-4,R_22,N,,,,,,0.0,
39660,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,55.0,
-4,R_22,N,,,,,,476.0,
-4,R_22,Y,,,,,,2164.0,
43940,R_22,N,,,,,,325.0,
-4,R_22,N,,,,,,0.0,
39660,R_22,N,,,,,,652.0,
-4,R_22,N,,,,,,90.0,
39660,R_22,N,,,,,,0.0,
43940,R_22,N,,,,,,747.0,
-4,R_22,N,,,,,,0.0,
43940,R_22,N,,,,,,715.0,
39660,R_22,N,,,,,,295.0,
39660,R_22,N,,,,,,33.0,
43940,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,1091.0,
-4,R_22,N,,,,,,60.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
10100,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,68.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
43620,R_22,N,,,,,,4605.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,160.0,
-4,R_22,N,,,,,,53.0,
-4,R_22,Y,,,,,,0.0,
43620,R_22,N,,,,,,80.0,
43580,R_22,N,,,,,,677.0,
43620,R_22,N,,,,,,685.0,
-4,IG20,M,,,,,,-1.0,
43620,R_22,N,,,,,,243.0,
39660,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,2569.0,
-4,R_22,Y,,,,,,85.0,
29980,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,7317.0,
34980,R_22,Y,,,,,,75.0,
-4,R_22,N,,,,,,110.0,
-4,R_22,Y,,,,,,0.0,
34980,R_22,N,,,,,,0.0,
34980,R_22,Y,,,,,,0.0,
30280,R_22,Y,,,,,,1041.0,
18900,R_22,Y,,,,,,1277.0,
16860,R_22,Y,,,,,,0.0,
16860,R_22,Y,,,,,,0.0,
16860,R_22,Y,,,,,,5479.0,
-4,R_22,Y,,,,,,150.0,
16860,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
32660,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
28940,R_22,Y,,,,,,0.0,
28940,R_22,Y,,,,,,304.0,
28940,R_22,N,,,,,,108.0,
-4,R_22,Y,,,,,,213.0,
28940,R_22,Y,,,,,,8.0,
27180,R_22,Y,,,,,,0.0,
20540,R_22,Y,,,,,,1272.0,
15140,R_22,Y,,,,,,0.0,
32820,R_22,Y,,,,,,353.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,49.0,
32820,R_22,N,,,,,,734.0,
32820,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
28940,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,1004.0,
28940,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,226.0,
-4,R_22,Y,,,,,,393.0,
17420,R_22,Y,,,,,,716.0,
28940,R_22,Y,,,,,,178.0,
19420,R_22,N,,,,,,116.0,
19420,R_22,Y,,,,,,119.0,
28940,R_22,Y,,,,,,0.0,
11940,R_22,Y,,,,,,6552.0,
28940,R_22,Y,,,,,,0.0,
43180,R_22,Y,,,,,,8417.0,
34980,R_22,Y,,,,,,72.0,
46100,R_22,N,,,,,,185.0,
46100,R_22,Y,,,,,,855.0,
46100,R_22,Y,,,,,,4102.0,
-4,R_22,N,,,,,,0.0,
46100,R_22,Y,,,,,,1435.0,
34980,R_22,Y,,,,,,4299.0,
34980,R_22,Y,,,,,,0.0,
34980,R_22,Y,,,,,,100.0,
28940,R_22,Y,,,,,,763.0,
28700,R_22,N,,,,,,4120.0,
16860,R_22,Y,,,,,,326.0,
16860,R_22,N,,,,,,0.0,
34100,R_22,Y,,,,,,0.0,
28700,R_22,Y,,,,,,0.0,
34100,R_22,Y,,,,,,1674.0,
-4,R_22,Y,,,,,,0.0,
34100,R_22,Y,,,,,,0.0,
34100,R_22,Y,,,,,,602.0,
42940,R_22,Y,,,,,,7998.0,
42940,R_22,Y,,,,,,6.0,
35460,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,19729.0,
-4,R_22,Y,,,,,,1528.0,
27180,R_22,Y,,,,,,1515.0,
27180,R_22,Y,,,,,,1241.0,
27180,R_22,Y,,,,,,2299.0,
37540,R_22,Y,,,,,,2293.0,
46460,R_22,Y,,,,,,1067.0,
32280,R_22,Y,,,,,,1255.0,
32280,R_22,Y,,,,,,1679.0,
27180,R_22,Y,,,,,,13.0,
